#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  2.03760E+02 -7.14992E+01  3.40702E+00
  2.03960E+02 -7.12992E+01 -3.43064E+00
  2.04160E+02 -7.10992E+01  2.61825E+00
  2.04360E+02 -7.08992E+01  2.41687E+00
  2.04560E+02 -7.06991E+01  1.46559E+01
  2.04760E+02 -7.04991E+01  2.61061E+01
  2.04960E+02 -7.02991E+01  2.53192E+01
  2.05160E+02 -7.00990E+01  2.89393E+01
  2.05360E+02 -6.98990E+01  3.07691E+01
  2.05561E+02 -6.96990E+01  1.95527E+01
  2.05761E+02 -6.94990E+01 -1.15890E+00
  2.05961E+02 -6.92989E+01 -1.99698E+00
  2.06161E+02 -6.90989E+01 -6.27541E+00
  2.06361E+02 -6.88989E+01 -8.94902E+00
  2.06561E+02 -6.86988E+01 -1.09685E+01
  2.06761E+02 -6.84988E+01 -1.18466E+01
  2.06961E+02 -6.82988E+01  7.72515E+00
  2.07161E+02 -6.80988E+01  3.21980E+01
  2.07361E+02 -6.78987E+01  1.40275E+01
  2.07561E+02 -6.76987E+01  1.39951E+00
  2.07761E+02 -6.74987E+01 -1.08838E+01
  2.07961E+02 -6.72986E+01 -1.41167E+01
  2.08161E+02 -6.70986E+01 -1.77250E+01
  2.08361E+02 -6.68986E+01 -2.11411E+01
  2.08561E+02 -6.66986E+01 -2.16466E+01
  2.08761E+02 -6.64985E+01 -1.71635E+01
  2.08961E+02 -6.62985E+01 -1.10930E+01
  2.09161E+02 -6.60985E+01 -1.39139E+01
  2.09361E+02 -6.58984E+01 -2.10693E+01
  2.09561E+02 -6.56984E+01 -2.87595E+01
  2.09761E+02 -6.54984E+01 -3.55239E+01
  2.09961E+02 -6.52984E+01 -2.71335E+01
  2.10161E+02 -6.50983E+01 -1.06626E+01
  2.10361E+02 -6.48983E+01 -6.04033E+00
  2.10561E+02 -6.46983E+01 -1.52513E+01
  2.10761E+02 -6.44982E+01 -1.42898E+01
  2.10961E+02 -6.42982E+01 -9.15296E+00
  2.11161E+02 -6.40982E+01 -7.37393E+00
  2.11361E+02 -6.38982E+01 -1.83523E+01
  2.11561E+02 -6.36981E+01 -3.07289E+01
  2.11761E+02 -6.34981E+01 -2.46085E+01
  2.11961E+02 -6.32981E+01 -1.14945E+01
  2.12161E+02 -6.30980E+01 -7.44869E+00
  2.12361E+02 -6.28980E+01 -5.29650E+00
  2.12562E+02 -6.26980E+01  1.75250E+01
  2.12762E+02 -6.24980E+01  2.72386E+01
  2.12962E+02 -6.22979E+01  2.24422E+01
  2.13162E+02 -6.20979E+01  1.95886E+01
  2.13362E+02 -6.18979E+01  1.28843E+01
  2.13562E+02 -6.16978E+01  3.55482E+00
  2.13762E+02 -6.14978E+01 -3.14161E-01
  2.13962E+02 -6.12978E+01  7.60828E+00
  2.14162E+02 -6.10978E+01  1.22678E+01
  2.14362E+02 -6.08977E+01  2.23149E+01
  2.14562E+02 -6.06977E+01  3.07148E+01
  2.14762E+02 -6.04977E+01  3.31229E+01
  2.14962E+02 -6.02976E+01  2.97735E+01
  2.15162E+02 -6.00976E+01  2.27191E+01
  2.15362E+02 -5.98976E+01  9.79216E+00
  2.15562E+02 -5.96976E+01  5.82352E+00
  2.15762E+02 -5.94975E+01  3.15641E+01
  2.15962E+02 -5.92975E+01  2.85651E+01
  2.16162E+02 -5.90975E+01  2.16357E+01
  2.16362E+02 -5.88974E+01  1.91232E+01
  2.16562E+02 -5.86974E+01  7.92668E+00
  2.16762E+02 -5.84974E+01 -1.49456E+00
  2.16962E+02 -5.82974E+01 -3.06693E+01
  2.17162E+02 -5.80973E+01 -2.21243E+01
  2.17362E+02 -5.78973E+01  1.51470E+01
  2.17562E+02 -5.76973E+01  3.94331E+01
  2.17762E+02 -5.74972E+01  4.32171E+01
  2.17962E+02 -5.72972E+01  8.89416E+00
  2.18162E+02 -5.70972E+01 -4.71605E+00
  2.18362E+02 -5.68972E+01 -9.20012E+00
  2.18562E+02 -5.66971E+01  1.75996E+00
  2.18762E+02 -5.64971E+01 -3.37673E+00
  2.18962E+02 -5.62971E+01 -1.16844E+01
  2.19162E+02 -5.60970E+01 -6.11145E+00
  2.19362E+02 -5.58970E+01 -2.61787E+00
  2.19562E+02 -5.56970E+01  3.08332E+00
  2.19763E+02 -5.54970E+01  7.59332E+00
  2.19963E+02 -5.52969E+01  1.55776E+00
  2.20163E+02 -5.50969E+01 -1.90710E+00
  2.20363E+02 -5.48969E+01  7.53962E+00
  2.20563E+02 -5.46968E+01  2.82876E+01
  2.20763E+02 -5.44968E+01  3.73313E+01
  2.20963E+02 -5.42968E+01  3.94908E+01
  2.21163E+02 -5.40968E+01  3.20977E+01
  2.21363E+02 -5.38967E+01  2.19547E+01
  2.21563E+02 -5.36967E+01  9.98165E+00
  2.21763E+02 -5.34967E+01  2.02081E+00
  2.21963E+02 -5.32966E+01 -2.87386E+00
  2.22163E+02 -5.30966E+01 -6.06067E+00
  2.22363E+02 -5.28966E+01 -1.61232E+01
  2.22563E+02 -5.26966E+01 -2.58283E+01
  2.22763E+02 -5.24965E+01 -1.60479E+01
  2.22963E+02 -5.22965E+01 -1.55358E+01
  2.23163E+02 -5.20965E+01 -1.14347E+01
  2.23363E+02 -5.18965E+01 -1.04799E+01
  2.23563E+02 -5.16964E+01 -9.43046E+00
  2.23763E+02 -5.14964E+01 -2.57896E+00
  2.23963E+02 -5.12964E+01 -1.12872E+01
  2.24163E+02 -5.10963E+01 -6.89530E+00
  2.24363E+02 -5.08963E+01 -8.67845E+00
  2.24563E+02 -5.06963E+01 -1.04769E+01
  2.24763E+02 -5.04962E+01 -1.77473E+01
  2.24963E+02 -5.02962E+01 -2.59123E+01
  2.25163E+02 -5.00962E+01 -2.07487E+01
  2.25363E+02 -4.98962E+01  1.13972E+01
  2.25563E+02 -4.96961E+01  1.32575E+01
  2.25763E+02 -4.94961E+01  1.00290E-01
  2.25963E+02 -4.92961E+01 -2.22501E+01
  2.26163E+02 -4.90960E+01 -5.85926E+01
  2.26363E+02 -4.88960E+01 -4.20005E+01
  2.26563E+02 -4.86960E+01 -3.78390E+01
  2.26764E+02 -4.84960E+01 -2.50264E+01
  2.26964E+02 -4.82959E+01 -2.89345E+01
  2.27164E+02 -4.80959E+01 -2.85197E+01
  2.27364E+02 -4.78959E+01 -1.48366E+01
  2.27564E+02 -4.76959E+01 -1.77480E+01
  2.27764E+02 -4.74958E+01 -1.15892E+01
  2.27964E+02 -4.72958E+01 -2.04500E+01
  2.28164E+02 -4.70958E+01 -2.28524E+01
  2.28364E+02 -4.68957E+01 -2.76644E+01
  2.28564E+02 -4.66957E+01 -2.03039E+01
  2.28764E+02 -4.64957E+01 -1.81536E+01
  2.28964E+02 -4.62957E+01 -1.82427E+01
  2.29164E+02 -4.60956E+01 -4.73089E+00
  2.29364E+02 -4.58956E+01  8.44666E+00
  2.29564E+02 -4.56956E+01  8.32993E+00
  2.29764E+02 -4.54955E+01 -1.57701E+00
  2.29964E+02 -4.52955E+01 -3.23341E+00
  2.30164E+02 -4.50955E+01  6.95316E+00
  2.30364E+02 -4.48954E+01  1.37195E+01
  2.30564E+02 -4.46954E+01  8.03075E+00
  2.30764E+02 -4.44954E+01  1.25680E+01
  2.30964E+02 -4.42954E+01  1.32578E+01
  2.31164E+02 -4.40953E+01  1.23191E+01
  2.31364E+02 -4.38953E+01  1.20564E+01
  2.31564E+02 -4.36953E+01  6.05254E+00
  2.31764E+02 -4.34953E+01  4.57983E+00
  2.31964E+02 -4.32952E+01  2.61169E+00
  2.32164E+02 -4.30952E+01  2.31666E+00
  2.32364E+02 -4.28952E+01  5.34375E+00
  2.32564E+02 -4.26951E+01  1.02393E+01
  2.32764E+02 -4.24951E+01  8.46419E+00
  2.32964E+02 -4.22951E+01  7.94495E+00
  2.33164E+02 -4.20951E+01  6.44209E+00
  2.33364E+02 -4.18950E+01 -1.35384E+01
  2.33564E+02 -4.16950E+01 -3.44238E+01
  2.33765E+02 -4.14950E+01 -3.14210E+01
  2.33965E+02 -4.12949E+01 -1.20560E+01
  2.34165E+02 -4.10949E+01  2.07497E+00
  2.34365E+02 -4.08949E+01  3.52761E+01
  2.34565E+02 -4.06949E+01  5.87971E+01
  2.34765E+02 -4.04948E+01  2.88954E+01
  2.34965E+02 -4.02948E+01  7.15874E+00
  2.35165E+02 -4.00948E+01 -2.09884E+01
  2.35365E+02 -3.98947E+01 -2.39273E+01
  2.35565E+02 -3.96947E+01 -1.09782E+01
  2.35765E+02 -3.94947E+01  1.67875E+01
  2.35965E+02 -3.92946E+01  1.98435E+01
  2.36165E+02 -3.90946E+01  1.03198E+01
  2.36365E+02 -3.88946E+01  8.80788E+00
  2.36565E+02 -3.86946E+01  1.50323E+01
  2.36765E+02 -3.84945E+01 -5.06885E+00
  2.36965E+02 -3.82945E+01 -6.73708E+00
  2.37165E+02 -3.80945E+01 -6.53103E-01
  2.37365E+02 -3.78945E+01  1.50724E+01
  2.37565E+02 -3.76944E+01 -2.34639E+00
  2.37765E+02 -3.74944E+01 -1.62624E+01
  2.37965E+02 -3.72944E+01 -1.96289E+01
  2.38165E+02 -3.70943E+01 -1.66323E+01
  2.38365E+02 -3.68943E+01  6.61688E+00
  2.38565E+02 -3.66943E+01 -3.72863E+00
  2.38765E+02 -3.64943E+01 -3.13102E+01
  2.38965E+02 -3.62942E+01 -4.43377E+01
  2.39165E+02 -3.60942E+01 -2.35304E+01
  2.39365E+02 -3.58942E+01 -4.00123E+00
  2.39565E+02 -3.56941E+01  4.73635E+00
  2.39765E+02 -3.54941E+01  1.80102E+01
  2.39965E+02 -3.52941E+01  2.13012E+01
  2.40165E+02 -3.50941E+01  1.85193E+01
  2.40365E+02 -3.48940E+01  1.91713E+01
  2.40565E+02 -3.46940E+01  6.98037E+00
  2.40766E+02 -3.44940E+01 -3.34080E+00
  2.40966E+02 -3.42939E+01  3.34139E+00
  2.41166E+02 -3.40939E+01  1.83735E+01
  2.41366E+02 -3.38939E+01  2.55153E+01
  2.41566E+02 -3.36939E+01  2.11308E+01
  2.41766E+02 -3.34938E+01  8.83582E+00
  2.41966E+02 -3.32938E+01 -3.37226E+00
  2.42166E+02 -3.30938E+01 -8.03030E+00
  2.42366E+02 -3.28937E+01  8.71791E+00
  2.42566E+02 -3.26937E+01  2.30422E+01
  2.42766E+02 -3.24937E+01  4.45992E+01
  2.42966E+02 -3.22937E+01  2.02199E+01
  2.43166E+02 -3.20936E+01  1.32233E+00
  2.43366E+02 -3.18936E+01 -1.43135E+01
  2.43566E+02 -3.16936E+01 -2.20435E+01
  2.43766E+02 -3.14935E+01 -1.28654E+01
  2.43966E+02 -3.12935E+01  2.32474E+00
  2.44166E+02 -3.10935E+01  1.46463E+01
  2.44366E+02 -3.08935E+01  1.24776E+01
  2.44566E+02 -3.06934E+01  1.43294E+00
  2.44766E+02 -3.04934E+01 -4.49941E+00
  2.44966E+02 -3.02934E+01 -4.33111E+00
  2.45166E+02 -3.00933E+01  1.02871E+01
  2.45366E+02 -2.98933E+01  1.41806E+01
  2.45566E+02 -2.96933E+01  1.84451E+01
  2.45766E+02 -2.94933E+01  2.97793E+01
  2.45966E+02 -2.92932E+01  2.40611E+01
  2.46166E+02 -2.90932E+01  1.31353E+01
  2.46366E+02 -2.88932E+01  8.04213E+00
  2.46566E+02 -2.86931E+01  8.48001E+00
  2.46766E+02 -2.84931E+01  6.13768E+00
  2.46966E+02 -2.82931E+01  1.89921E+00
  2.47166E+02 -2.80931E+01  9.44922E+00
  2.47366E+02 -2.78930E+01  1.56878E+01
  2.47566E+02 -2.76930E+01  1.29761E+01
  2.47767E+02 -2.74930E+01  4.49381E+00
  2.47967E+02 -2.72929E+01  6.68563E+00
  2.48167E+02 -2.70929E+01  1.66652E+01
  2.48367E+02 -2.68929E+01  2.09993E+01
  2.48567E+02 -2.66929E+01  2.91480E+01
  2.48767E+02 -2.64928E+01  2.74676E+01
  2.48967E+02 -2.62928E+01  2.16518E+01
  2.49167E+02 -2.60928E+01  2.53283E+01
  2.49367E+02 -2.58927E+01  2.21343E+01
  2.49567E+02 -2.56927E+01  1.29156E+01
  2.49767E+02 -2.54927E+01  1.09954E+01
  2.49967E+02 -2.52927E+01  1.23381E+01
  2.50167E+02 -2.50926E+01  1.22736E+01
  2.50367E+02 -2.48926E+01 -1.31824E+00
  2.50567E+02 -2.46926E+01 -1.15138E+01
  2.50767E+02 -2.44925E+01 -8.07668E+00
  2.50967E+02 -2.42925E+01  8.96049E-01
  2.51167E+02 -2.40925E+01 -5.84537E+00
  2.51367E+02 -2.38925E+01 -9.04918E+00
  2.51567E+02 -2.36924E+01  1.11014E+01
  2.51767E+02 -2.34924E+01  2.64149E+01
  2.51967E+02 -2.32924E+01  2.58208E+01
  2.52167E+02 -2.30923E+01  1.20216E+01
  2.52367E+02 -2.28923E+01 -8.41179E+00
  2.52567E+02 -2.26923E+01  1.68107E+00
  2.52767E+02 -2.24923E+01  4.91350E+00
  2.52967E+02 -2.22922E+01  5.50363E+00
  2.53167E+02 -2.20922E+01  2.35466E+01
  2.53367E+02 -2.18922E+01  2.00448E+01
  2.53567E+02 -2.16921E+01  1.15474E+01
  2.53767E+02 -2.14921E+01 -5.54657E+00
  2.53967E+02 -2.12921E+01 -1.17839E+01
  2.54167E+02 -2.10921E+01 -4.96184E+00
  2.54367E+02 -2.08920E+01 -2.01039E+01
  2.54568E+02 -2.06920E+01 -1.85373E+00
  2.54768E+02 -2.04920E+01 -5.23778E+00
  2.54968E+02 -2.02919E+01 -3.48194E+01
  2.55168E+02 -2.00919E+01 -1.32129E+01
  2.55368E+02 -1.98919E+01 -2.84664E+01
  2.55568E+02 -1.96919E+01 -1.62166E+01
  2.55768E+02 -1.94918E+01 -3.24415E+00
  2.55968E+02 -1.92918E+01 -2.11159E+00
  2.56168E+02 -1.90918E+01 -2.69739E-01
  2.56368E+02 -1.88917E+01 -6.79271E+00
  2.56568E+02 -1.86917E+01 -5.47481E+00
  2.56768E+02 -1.84917E+01 -1.71732E+01
  2.56968E+02 -1.82917E+01 -2.63032E+00
  2.57168E+02 -1.80916E+01 -6.23519E+00
  2.57368E+02 -1.78916E+01 -1.24855E+01
  2.57568E+02 -1.76916E+01 -4.38567E+00
  2.57768E+02 -1.74915E+01 -1.05682E+01
  2.57968E+02 -1.72915E+01 -1.91953E+01
  2.58168E+02 -1.70915E+01 -1.37478E+01
  2.58368E+02 -1.68915E+01 -9.08516E+00
  2.58568E+02 -1.66914E+01 -1.09108E+01
  2.58768E+02 -1.64914E+01 -1.69652E+01
  2.58968E+02 -1.62914E+01 -5.63856E+00
  2.59168E+02 -1.60913E+01  4.04557E-01
  2.59368E+02 -1.58913E+01  4.24385E+00
  2.59568E+02 -1.56913E+01 -7.46670E-02
  2.59768E+02 -1.54913E+01 -1.26427E+01
  2.59968E+02 -1.52912E+01  2.32451E-01
  2.60168E+02 -1.50912E+01  1.80966E+01
  2.60368E+02 -1.48912E+01  1.68321E+01
  2.60568E+02 -1.46911E+01  6.48421E+00
  2.60768E+02 -1.44911E+01 -9.12351E+00
  2.60968E+02 -1.42911E+01 -1.71638E+01
  2.61168E+02 -1.40911E+01  9.43540E+00
  2.61368E+02 -1.38910E+01  2.53599E+01
  2.61568E+02 -1.36910E+01  1.64468E+01
  2.61769E+02 -1.34910E+01  1.77216E+01
  2.61969E+02 -1.32909E+01  1.08759E+01
  2.62169E+02 -1.30909E+01  1.08215E+01
  2.62369E+02 -1.28909E+01  3.18873E+00
  2.62569E+02 -1.26909E+01  5.81489E-01
  2.62769E+02 -1.24908E+01  9.48612E+00
  2.62969E+02 -1.22908E+01  2.42456E+01
  2.63169E+02 -1.20908E+01  3.02981E+01
  2.63369E+02 -1.18907E+01  1.06154E+01
  2.63569E+02 -1.16907E+01 -1.14843E-01
  2.63769E+02 -1.14907E+01  9.67589E+00
  2.63969E+02 -1.12907E+01  1.20374E+01
  2.64169E+02 -1.10906E+01  1.75277E+01
  2.64369E+02 -1.08906E+01  2.99861E+01
  2.64569E+02 -1.06906E+01  1.45430E+01
  2.64769E+02 -1.04905E+01  2.93041E+00
  2.64969E+02 -1.02905E+01  4.12405E+00
  2.65169E+02 -1.00905E+01  1.77079E+01
  2.65369E+02 -9.89046E+00  3.01000E+01
  2.65569E+02 -9.69043E+00  2.38305E+01
  2.65769E+02 -9.49040E+00  1.22550E+01
  2.65969E+02 -9.29037E+00  2.05865E+01
  2.66169E+02 -9.09034E+00  3.13247E+01
  2.66369E+02 -8.89031E+00  4.75274E+01
  2.66569E+02 -8.69029E+00  4.80739E+01
  2.66769E+02 -8.49026E+00  4.10743E+01
  2.66969E+02 -8.29023E+00  3.32578E+01
  2.67169E+02 -8.09020E+00  3.43895E+01
  2.67369E+02 -7.89017E+00  5.62754E+01
  2.67569E+02 -7.69014E+00  4.78490E+01
  2.67769E+02 -7.49011E+00  1.88426E+01
  2.67969E+02 -7.29009E+00  1.39079E+01
  2.68169E+02 -7.09006E+00  3.57025E+01
  2.68369E+02 -6.89003E+00  5.05475E+01
  2.68569E+02 -6.69000E+00  5.08597E+01
  2.68770E+02 -6.48997E+00  2.67208E+01
  2.68970E+02 -6.28994E+00  2.25275E+01
  2.69170E+02 -6.08992E+00  7.43169E+00
  2.69370E+02 -5.88989E+00  1.58409E+01
  2.69570E+02 -5.68986E+00  2.85541E+01
  2.69770E+02 -5.48983E+00  2.81279E+01
  2.69970E+02 -5.28980E+00  1.96012E+01
  2.70170E+02 -5.08977E+00  1.46633E+01
  2.70370E+02 -4.88974E+00  1.46160E+01
  2.70570E+02 -4.68972E+00  9.65126E+00
  2.70770E+02 -4.48969E+00  1.37244E+01
  2.70970E+02 -4.28966E+00  1.41493E+01
  2.71170E+02 -4.08963E+00  9.01488E+00
  2.71370E+02 -3.88960E+00  1.85908E+01
  2.71570E+02 -3.68957E+00  2.66864E+01
  2.71770E+02 -3.48954E+00  3.12103E+01
  2.71970E+02 -3.28952E+00  3.33563E+01
  2.72170E+02 -3.08949E+00  3.31494E+01
  2.72370E+02 -2.88946E+00  1.54392E+01
  2.72570E+02 -2.68943E+00  4.54944E+00
  2.72770E+02 -2.48940E+00 -3.56275E+00
  2.72970E+02 -2.28937E+00  1.25729E+01
  2.73170E+02 -2.08934E+00  1.44155E+00
  2.73370E+02 -1.88932E+00 -1.55861E+01
  2.73570E+02 -1.68929E+00 -1.25032E+01
  2.73770E+02 -1.48926E+00  6.53599E+00
  2.73970E+02 -1.28923E+00  3.36506E+01
  2.74163E+02 -1.09607E+00  2.46177E+01
  2.74183E+02 -1.07603E+00  1.41524E+01
  2.74204E+02 -1.05599E+00  1.28710E+01
  2.74224E+02 -1.03595E+00  1.20919E+01
  2.74244E+02 -1.01591E+00  1.21389E+01
  2.74264E+02 -9.95868E-01  1.17310E+01
  2.74284E+02 -9.75827E-01  1.14816E+01
  2.74304E+02 -9.55786E-01  1.01121E+01
  2.74324E+02 -9.35745E-01  9.66090E+00
  2.74344E+02 -9.15704E-01  7.67810E+00
  2.74364E+02 -8.95663E-01  6.33725E+00
  2.74384E+02 -8.75622E-01  4.73223E+00
  2.74404E+02 -8.55581E-01  5.26766E+00
  2.74424E+02 -8.35540E-01  3.78677E+00
  2.74444E+02 -8.15499E-01  2.49425E+00
  2.74464E+02 -7.95458E-01  2.54444E+00
  2.74484E+02 -7.75417E-01  4.52075E+00
  2.74504E+02 -7.55376E-01  5.97543E+00
  2.74524E+02 -7.35335E-01  1.08063E+01
  2.74544E+02 -7.15294E-01  1.68056E+01
  2.74564E+02 -6.95253E-01  2.42411E+01
  2.74584E+02 -6.75212E-01  3.06103E+01
  2.74604E+02 -6.55171E-01  3.55446E+01
  2.74624E+02 -6.35129E-01  4.05403E+01
  2.74644E+02 -6.15088E-01  4.75819E+01
  2.74664E+02 -5.95047E-01  5.37604E+01
  2.74684E+02 -5.75006E-01  5.99292E+01
  2.74705E+02 -5.54965E-01  6.54252E+01
  2.74725E+02 -5.34924E-01  7.25778E+01
  2.74745E+02 -5.14883E-01  7.91073E+01
  2.74765E+02 -4.94842E-01  8.40747E+01
  2.74785E+02 -4.74801E-01  8.77653E+01
  2.74805E+02 -4.54760E-01  9.22424E+01
  2.74825E+02 -4.34719E-01  9.31659E+01
  2.74845E+02 -4.14678E-01  9.67184E+01
  2.74865E+02 -3.94637E-01  9.94941E+01
  2.74885E+02 -3.74596E-01  1.02429E+02
  2.74905E+02 -3.54555E-01  1.06668E+02
  2.74925E+02 -3.34514E-01  1.00170E+02
  2.74945E+02 -3.14473E-01  1.07002E+02
  2.74965E+02 -2.94432E-01  1.01837E+02
  2.74985E+02 -2.74391E-01  1.03402E+02
  2.75005E+02 -2.54350E-01  1.04005E+02
  2.75025E+02 -2.34309E-01  1.06006E+02
  2.75045E+02 -2.14268E-01  1.08589E+02
  2.75065E+02 -1.94227E-01  1.16748E+02
  2.75085E+02 -1.74186E-01  1.21653E+02
  2.75105E+02 -1.54145E-01  1.30794E+02
  2.75125E+02 -1.34104E-01  1.43235E+02
  2.75145E+02 -1.14063E-01  1.50760E+02
  2.75165E+02 -9.40218E-02  1.64249E+02
  2.75186E+02 -7.39807E-02  1.68136E+02
  2.75206E+02 -5.39397E-02  1.69850E+02
  2.75226E+02 -3.38987E-02  1.63540E+02
  2.75246E+02 -1.38577E-02  1.44196E+02
  2.75266E+02  6.18337E-03  1.00026E+02
  2.75286E+02  2.62244E-02  1.27090E+01
  2.75306E+02  4.62654E-02 -1.49734E+02
  2.75326E+02  6.63064E-02 -4.02145E+02
  2.75346E+02  8.63475E-02 -2.06489E+03
  2.75366E+02  1.06389E-01 -4.35531E+02
  2.75386E+02  1.26430E-01 -1.63742E+02
  2.75406E+02  1.46471E-01 -6.52294E+01
  2.75426E+02  1.66512E-01 -2.95681E+01
  2.75446E+02  1.86553E-01 -6.02734E+00
  2.75466E+02  2.06594E-01  8.73047E+00
  2.75486E+02  2.26635E-01  1.76769E+01
  2.75506E+02  2.46676E-01  2.31602E+01
  2.75526E+02  2.66717E-01  2.61406E+01
  2.75546E+02  2.86758E-01  2.67740E+01
  2.75566E+02  3.06799E-01  2.51675E+01
  2.75586E+02  3.26840E-01  2.27656E+01
  2.75606E+02  3.46881E-01  2.03222E+01
  2.75626E+02  3.66922E-01  1.83576E+01
  2.75646E+02  3.86963E-01  1.59144E+01
  2.75667E+02  4.07004E-01  1.39212E+01
  2.75687E+02  4.27045E-01  1.37554E+01
  2.75707E+02  4.47086E-01  1.48260E+01
  2.75727E+02  4.67127E-01  1.69788E+01
  2.75747E+02  4.87168E-01  2.02152E+01
  2.75767E+02  5.07209E-01  2.42984E+01
  2.75787E+02  5.27250E-01  2.94548E+01
  2.75807E+02  5.47291E-01  3.47494E+01
  2.75827E+02  5.67332E-01  3.94750E+01
  2.75847E+02  5.87373E-01  4.25388E+01
  2.75867E+02  6.07414E-01  4.39326E+01
  2.75887E+02  6.27455E-01  4.39033E+01
  2.75907E+02  6.47496E-01  4.31680E+01
  2.75927E+02  6.67537E-01  4.22065E+01
  2.75947E+02  6.87578E-01  4.37294E+01
  2.75967E+02  7.07619E-01  5.03632E+01
  2.75987E+02  7.27660E-01  6.00562E+01
  2.76007E+02  7.47701E-01  6.95057E+01
  2.76027E+02  7.67742E-01  7.71401E+01
  2.76047E+02  7.87783E-01  8.15395E+01
  2.76067E+02  8.07824E-01  8.08801E+01
  2.76087E+02  8.27865E-01  7.38747E+01
  2.76107E+02  8.47906E-01  6.14123E+01
  2.76127E+02  8.67947E-01  4.56721E+01
  2.76147E+02  8.87989E-01  2.55174E+01
  2.76168E+02  9.08030E-01  2.89257E+00
  2.76188E+02  9.28071E-01 -1.75730E+01
  2.76208E+02  9.48112E-01 -3.44119E+01
  2.76228E+02  9.68153E-01 -4.75126E+01
  2.76248E+02  9.88194E-01 -5.48589E+01
  2.76268E+02  1.00823E+00 -5.26420E+01
  2.76288E+02  1.02828E+00 -4.31702E+01
  2.76308E+02  1.04832E+00 -3.15112E+01
  2.76328E+02  1.06836E+00 -1.94051E+01
  2.76348E+02  1.08840E+00 -7.59424E+00
  2.76368E+02  1.10844E+00  2.13703E+00
  2.76388E+02  1.12848E+00  7.99829E+00
  2.76408E+02  1.14852E+00  9.81420E+00
  2.76428E+02  1.16856E+00  9.09064E+00
  2.76448E+02  1.18860E+00  7.03728E+00
  2.76468E+02  1.20864E+00  4.13455E+00
  2.76488E+02  1.22869E+00  1.26676E+00
  2.76508E+02  1.24873E+00 -9.96346E-01
  2.76528E+02  1.26877E+00 -2.54330E+00
  2.76548E+02  1.28881E+00 -2.85261E+00
  2.76568E+02  1.30885E+00 -1.71451E+00
  2.76588E+02  1.32889E+00  5.74785E-01
  2.76608E+02  1.34893E+00  3.57538E+00
  2.76628E+02  1.36897E+00  7.05451E+00
  2.76649E+02  1.38901E+00  1.09071E+01
  2.76669E+02  1.40906E+00  1.45265E+01
  2.76689E+02  1.42910E+00  1.82074E+01
  2.76709E+02  1.44914E+00  2.08659E+01
  2.76729E+02  1.46918E+00  2.18573E+01
  2.76749E+02  1.48922E+00  2.22165E+01
  2.76769E+02  1.50926E+00  2.20006E+01
  2.76789E+02  1.52930E+00  2.16122E+01
  2.76809E+02  1.54934E+00  2.07619E+01
  2.76829E+02  1.56938E+00  1.96057E+01
  2.76849E+02  1.58942E+00  1.90828E+01
  2.76869E+02  1.60947E+00  1.89291E+01
  2.76889E+02  1.62951E+00  1.85736E+01
  2.76909E+02  1.64955E+00  1.84515E+01
  2.76929E+02  1.66959E+00  1.82601E+01
  2.76949E+02  1.68963E+00  1.81621E+01
  2.76969E+02  1.70967E+00  1.87867E+01
  2.76989E+02  1.72971E+00  1.98742E+01
  2.77009E+02  1.74975E+00  2.05030E+01
  2.77029E+02  1.76979E+00  2.04309E+01
  2.77049E+02  1.78983E+00  2.08875E+01
  2.77069E+02  1.80988E+00  2.15823E+01
  2.77089E+02  1.82992E+00  2.16029E+01
  2.77109E+02  1.84996E+00  2.11115E+01
  2.77129E+02  1.87000E+00  2.11202E+01
  2.77150E+02  1.89004E+00  2.15455E+01
  2.77170E+02  1.91008E+00  2.11147E+01
  2.77190E+02  1.93012E+00  2.06879E+01
  2.77210E+02  1.95016E+00  2.03491E+01
  2.77230E+02  1.97020E+00  1.94693E+01
  2.77250E+02  1.99024E+00  1.84002E+01
  2.77270E+02  2.01029E+00  1.73995E+01
  2.77290E+02  2.03033E+00  1.65822E+01
  2.77310E+02  2.05037E+00  1.59331E+01
  2.77330E+02  2.07041E+00  1.52112E+01
  2.77350E+02  2.09045E+00  1.44800E+01
  2.77370E+02  2.11049E+00  1.36810E+01
  2.77390E+02  2.13053E+00  1.28983E+01
  2.77410E+02  2.15057E+00  1.23864E+01
  2.77430E+02  2.17061E+00  1.18140E+01
  2.77450E+02  2.19066E+00  1.10110E+01
  2.77470E+02  2.21070E+00  1.03389E+01
  2.77490E+02  2.23074E+00  9.60654E+00
  2.77510E+02  2.25078E+00  8.85277E+00
  2.77530E+02  2.27082E+00  8.13929E+00
  2.77550E+02  2.29086E+00  7.63296E+00
  2.77570E+02  2.31090E+00  7.12749E+00
  2.77590E+02  2.33094E+00  6.58289E+00
  2.77610E+02  2.35098E+00  5.94149E+00
  2.77630E+02  2.37102E+00  5.32863E+00
  2.77651E+02  2.39107E+00  4.91402E+00
  2.77671E+02  2.41111E+00  4.47002E+00
  2.77691E+02  2.43115E+00  3.95452E+00
  2.77711E+02  2.45119E+00  3.25836E+00
  2.77731E+02  2.47123E+00  2.61789E+00
  2.77751E+02  2.49127E+00  2.26913E+00
  2.77771E+02  2.51131E+00  1.99290E+00
  2.77791E+02  2.53135E+00  1.66239E+00
  2.77811E+02  2.55139E+00  1.67400E+00
