#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  9.88597E+01 -7.77298E+01 -2.80400E+00
  9.90597E+01 -7.75297E+01 -3.23822E+00
  9.92598E+01 -7.73297E+01 -3.57629E+00
  9.94598E+01 -7.71297E+01 -3.81879E+00
  9.96598E+01 -7.69297E+01 -1.57082E+00
  9.98598E+01 -7.67296E+01 -1.21525E+00
  1.00060E+02 -7.65296E+01 -3.98119E+00
  1.00260E+02 -7.63296E+01 -2.52716E+00
  1.00460E+02 -7.61295E+01 -1.90914E+00
  1.00660E+02 -7.59295E+01 -1.10746E+00
  1.00860E+02 -7.57295E+01 -2.69946E+00
  1.01060E+02 -7.55295E+01 -2.68968E-01
  1.01260E+02 -7.53294E+01 -2.04186E+00
  1.01460E+02 -7.51294E+01 -2.35472E+00
  1.01660E+02 -7.49294E+01 -8.42142E-01
  1.01860E+02 -7.47294E+01 -7.96719E-01
  1.02060E+02 -7.45293E+01  4.24066E-01
  1.02260E+02 -7.43293E+01 -1.68867E+00
  1.02460E+02 -7.41293E+01 -5.35925E-01
  1.02660E+02 -7.39292E+01  4.02705E-01
  1.02860E+02 -7.37292E+01 -1.10302E+00
  1.03060E+02 -7.35292E+01  4.10921E-01
  1.03260E+02 -7.33291E+01  7.43799E-01
  1.03460E+02 -7.31291E+01 -1.98328E+00
  1.03660E+02 -7.29291E+01  4.63152E-01
  1.03860E+02 -7.27291E+01 -1.79218E+00
  1.04060E+02 -7.25290E+01 -2.11767E+00
  1.04260E+02 -7.23290E+01 -1.35722E+00
  1.04461E+02 -7.21290E+01 -1.87457E+00
  1.04661E+02 -7.19290E+01 -9.49443E-01
  1.04861E+02 -7.17289E+01  2.98871E+00
  1.05061E+02 -7.15289E+01 -4.04013E+00
  1.05261E+02 -7.13289E+01 -2.35891E+00
  1.05461E+02 -7.11288E+01  5.86082E-01
  1.05661E+02 -7.09288E+01 -4.18224E+00
  1.05861E+02 -7.07288E+01 -2.35434E+00
  1.06061E+02 -7.05288E+01 -3.15759E+00
  1.06261E+02 -7.03287E+01 -3.64095E+00
  1.06461E+02 -7.01287E+01  3.70003E-01
  1.06661E+02 -6.99287E+01 -2.76839E+00
  1.06861E+02 -6.97286E+01 -1.86095E+00
  1.07061E+02 -6.95286E+01 -1.76901E+00
  1.07261E+02 -6.93286E+01 -2.15321E+00
  1.07461E+02 -6.91285E+01 -1.35964E+00
  1.07661E+02 -6.89285E+01 -2.48744E+00
  1.07861E+02 -6.87285E+01 -2.64446E+00
  1.08061E+02 -6.85285E+01  3.19413E+00
  1.08261E+02 -6.83284E+01  5.08419E-01
  1.08461E+02 -6.81284E+01 -4.96669E-01
  1.08661E+02 -6.79284E+01  9.09568E-01
  1.08861E+02 -6.77284E+01  1.28127E+00
  1.09061E+02 -6.75283E+01  1.12270E-02
  1.09261E+02 -6.73283E+01  1.10224E+00
  1.09461E+02 -6.71283E+01  5.95809E-01
  1.09661E+02 -6.69282E+01 -5.85023E-01
  1.09861E+02 -6.67282E+01  4.89883E-01
  1.10061E+02 -6.65282E+01  3.30367E+00
  1.10261E+02 -6.63282E+01 -1.55097E+00
  1.10461E+02 -6.61281E+01 -1.02177E+00
  1.10661E+02 -6.59281E+01  1.66974E+00
  1.10861E+02 -6.57281E+01  1.63810E+00
  1.11061E+02 -6.55280E+01  1.41356E+00
  1.11261E+02 -6.53280E+01  1.50354E+00
  1.11462E+02 -6.51280E+01  2.45210E+00
  1.11662E+02 -6.49279E+01 -3.81497E-01
  1.11862E+02 -6.47279E+01 -4.90634E-01
  1.12062E+02 -6.45279E+01  2.06958E+00
  1.12262E+02 -6.43279E+01  1.76091E+00
  1.12462E+02 -6.41278E+01  1.21835E+00
  1.12662E+02 -6.39278E+01  2.54578E+00
  1.12862E+02 -6.37278E+01  2.43554E+00
  1.13062E+02 -6.35278E+01  3.22630E+00
  1.13262E+02 -6.33277E+01  1.73588E+00
  1.13462E+02 -6.31277E+01  1.12924E+00
  1.13662E+02 -6.29277E+01  3.03957E+00
  1.13862E+02 -6.27276E+01 -9.80020E-01
  1.14062E+02 -6.25276E+01  2.30035E+00
  1.14262E+02 -6.23276E+01 -8.03806E-01
  1.14462E+02 -6.21276E+01 -2.25173E+00
  1.14662E+02 -6.19275E+01  8.62835E-01
  1.14862E+02 -6.17275E+01  3.05163E+00
  1.15062E+02 -6.15275E+01  1.23753E+00
  1.15262E+02 -6.13274E+01  3.03153E+00
  1.15462E+02 -6.11274E+01 -1.57567E-02
  1.15662E+02 -6.09274E+01 -3.73693E-01
  1.15862E+02 -6.07274E+01  2.57303E+00
  1.16062E+02 -6.05273E+01  5.85609E+00
  1.16262E+02 -6.03273E+01  2.99906E+00
  1.16462E+02 -6.01273E+01  2.93305E+00
  1.16662E+02 -5.99272E+01  6.68429E+00
  1.16862E+02 -5.97272E+01  2.60471E+00
  1.17062E+02 -5.95272E+01 -1.47685E+00
  1.17262E+02 -5.93272E+01  3.31282E+00
  1.17462E+02 -5.91271E+01 -2.94079E+00
  1.17662E+02 -5.89271E+01 -4.36686E+00
  1.17862E+02 -5.87271E+01 -3.54470E+00
  1.18062E+02 -5.85270E+01 -2.77319E+00
  1.18262E+02 -5.83270E+01  4.32085E+00
  1.18463E+02 -5.81270E+01  3.75944E+00
  1.18663E+02 -5.79270E+01 -2.07698E+00
  1.18863E+02 -5.77269E+01 -1.15045E-01
  1.19063E+02 -5.75269E+01  7.46985E+00
  1.19263E+02 -5.73269E+01  4.88227E+00
  1.19463E+02 -5.71268E+01 -3.76660E+00
  1.19663E+02 -5.69268E+01 -6.96347E+00
  1.19863E+02 -5.67268E+01  9.49670E-01
  1.20063E+02 -5.65268E+01  1.49979E+00
  1.20263E+02 -5.63267E+01 -1.70968E+00
  1.20463E+02 -5.61267E+01 -5.34913E+00
  1.20663E+02 -5.59267E+01 -7.92969E+00
  1.20863E+02 -5.57266E+01 -1.31300E+00
  1.21063E+02 -5.55266E+01  1.04528E+00
  1.21263E+02 -5.53266E+01  6.46376E-01
  1.21463E+02 -5.51266E+01 -4.52792E+00
  1.21663E+02 -5.49265E+01 -3.31605E+00
  1.21863E+02 -5.47265E+01  2.48446E+00
  1.22063E+02 -5.45265E+01  3.78937E+00
  1.22263E+02 -5.43264E+01 -3.47395E+00
  1.22463E+02 -5.41264E+01 -4.36851E+00
  1.22663E+02 -5.39264E+01  1.29881E+00
  1.22863E+02 -5.37264E+01  3.33971E+00
  1.23063E+02 -5.35263E+01 -5.19608E+00
  1.23263E+02 -5.33263E+01 -4.75898E+00
  1.23463E+02 -5.31263E+01  2.79931E-01
  1.23663E+02 -5.29262E+01 -5.31623E+00
  1.23863E+02 -5.27262E+01 -5.86494E+00
  1.24063E+02 -5.25262E+01 -6.01045E+00
  1.24263E+02 -5.23262E+01 -1.67862E+00
  1.24463E+02 -5.21261E+01 -2.50146E+00
  1.24663E+02 -5.19261E+01 -1.65498E+01
  1.24863E+02 -5.17261E+01 -1.99671E+01
  1.25063E+02 -5.15260E+01 -2.00080E+00
  1.25263E+02 -5.13260E+01  8.44079E+00
  1.25464E+02 -5.11260E+01  2.27487E+00
  1.25664E+02 -5.09260E+01  7.53548E+00
  1.25864E+02 -5.07259E+01  1.16504E+01
  1.26064E+02 -5.05259E+01  1.95823E+01
  1.26264E+02 -5.03259E+01  1.67579E+01
  1.26464E+02 -5.01258E+01 -2.80132E+00
  1.26664E+02 -4.99258E+01 -7.34425E+00
  1.26864E+02 -4.97258E+01 -1.25552E+01
  1.27064E+02 -4.95258E+01 -1.38115E+01
  1.27264E+02 -4.93257E+01 -5.68069E+00
  1.27464E+02 -4.91257E+01 -1.91710E+00
  1.27664E+02 -4.89257E+01 -9.87024E+00
  1.27864E+02 -4.87256E+01 -6.43096E+00
  1.28064E+02 -4.85256E+01 -6.56986E-01
  1.28264E+02 -4.83256E+01  3.66113E+00
  1.28464E+02 -4.81256E+01  5.58730E+00
  1.28664E+02 -4.79255E+01  9.15751E+00
  1.28864E+02 -4.77255E+01  9.13565E+00
  1.29064E+02 -4.75255E+01  6.78466E+00
  1.29264E+02 -4.73254E+01  5.38368E+00
  1.29464E+02 -4.71254E+01  6.39008E+00
  1.29664E+02 -4.69254E+01  8.47793E+00
  1.29864E+02 -4.67254E+01  2.68731E+00
  1.30064E+02 -4.65253E+01  3.04094E-01
  1.30264E+02 -4.63253E+01 -6.26419E-01
  1.30464E+02 -4.61253E+01 -3.30687E+00
  1.30664E+02 -4.59252E+01  1.41764E+00
  1.30864E+02 -4.57252E+01  4.20232E+00
  1.31064E+02 -4.55252E+01  3.21141E+00
  1.31264E+02 -4.53252E+01  2.32993E+00
  1.31464E+02 -4.51251E+01  2.99705E-01
  1.31664E+02 -4.49251E+01  4.76936E+00
  1.31864E+02 -4.47251E+01 -1.66802E-01
  1.32064E+02 -4.45250E+01 -2.93433E+00
  1.32264E+02 -4.43250E+01 -1.84515E+00
  1.32464E+02 -4.41250E+01  3.67031E+00
  1.32665E+02 -4.39250E+01 -6.50482E+00
  1.32865E+02 -4.37249E+01 -7.72694E+00
  1.33065E+02 -4.35249E+01 -4.26542E+00
  1.33265E+02 -4.33249E+01 -1.64040E+00
  1.33465E+02 -4.31248E+01 -2.54008E+00
  1.33665E+02 -4.29248E+01 -3.26923E+00
  1.33865E+02 -4.27248E+01 -3.04621E+00
  1.34065E+02 -4.25248E+01  2.17715E+00
  1.34265E+02 -4.23247E+01  9.01351E-01
  1.34465E+02 -4.21247E+01  8.42957E+00
  1.34665E+02 -4.19247E+01  9.60972E+00
  1.34865E+02 -4.17246E+01  5.31701E+00
  1.35065E+02 -4.15246E+01  4.92947E+00
  1.35265E+02 -4.13246E+01  7.03103E+00
  1.35465E+02 -4.11246E+01  4.59571E+00
  1.35665E+02 -4.09245E+01  4.21208E+00
  1.35865E+02 -4.07245E+01  2.13689E+00
  1.36065E+02 -4.05245E+01 -5.86551E-01
  1.36265E+02 -4.03244E+01 -3.67290E-01
  1.36465E+02 -4.01244E+01 -7.36108E+00
  1.36665E+02 -3.99244E+01 -3.20899E+00
  1.36865E+02 -3.97244E+01 -3.82246E-01
  1.37065E+02 -3.95243E+01  1.33009E+00
  1.37265E+02 -3.93243E+01  4.01232E+00
  1.37465E+02 -3.91243E+01  5.09652E-01
  1.37665E+02 -3.89242E+01  1.30629E+00
  1.37865E+02 -3.87242E+01  6.97056E-01
  1.38065E+02 -3.85242E+01 -2.59429E+00
  1.38265E+02 -3.83242E+01 -1.55101E+01
  1.38465E+02 -3.81241E+01 -1.91814E+01
  1.38665E+02 -3.79241E+01 -1.44567E+01
  1.38865E+02 -3.77241E+01 -5.76594E+00
  1.39065E+02 -3.75240E+01 -5.97461E+00
  1.39265E+02 -3.73240E+01  5.07773E+00
  1.39465E+02 -3.71240E+01  1.22587E+01
  1.39666E+02 -3.69240E+01  1.65457E+01
  1.39866E+02 -3.67239E+01  7.25733E+00
  1.40066E+02 -3.65239E+01 -2.57134E+00
  1.40266E+02 -3.63239E+01 -5.17790E+00
  1.40466E+02 -3.61238E+01 -2.68457E+00
  1.40666E+02 -3.59238E+01 -2.70083E+00
  1.40866E+02 -3.57238E+01 -1.28578E+00
  1.41066E+02 -3.55238E+01  3.08215E+00
  1.41266E+02 -3.53237E+01 -4.90887E+00
  1.41466E+02 -3.51237E+01 -7.35730E+00
  1.41666E+02 -3.49237E+01 -9.49332E-01
  1.41866E+02 -3.47236E+01 -8.22587E+00
  1.42066E+02 -3.45236E+01 -6.26076E+00
  1.42266E+02 -3.43236E+01 -8.74400E+00
  1.42466E+02 -3.41236E+01 -3.27455E+00
  1.42666E+02 -3.39235E+01  1.02400E+01
  1.42866E+02 -3.37235E+01  5.66491E+00
  1.43066E+02 -3.35235E+01  6.58743E+00
  1.43266E+02 -3.33234E+01  1.00033E+01
  1.43466E+02 -3.31234E+01  3.64093E+00
  1.43666E+02 -3.29234E+01  3.87610E+00
  1.43866E+02 -3.27234E+01  1.05877E+00
  1.44066E+02 -3.25233E+01 -2.13239E+00
  1.44266E+02 -3.23233E+01 -2.48162E+00
  1.44466E+02 -3.21233E+01 -5.92608E+00
  1.44666E+02 -3.19232E+01 -1.21795E+00
  1.44866E+02 -3.17232E+01 -2.22185E-01
  1.45066E+02 -3.15232E+01 -6.43581E+00
  1.45266E+02 -3.13232E+01  1.57655E+00
  1.45466E+02 -3.11231E+01 -5.84600E+00
  1.45666E+02 -3.09231E+01  9.82437E-03
  1.45866E+02 -3.07231E+01 -1.36690E+00
  1.46066E+02 -3.05230E+01 -4.95916E+00
  1.46266E+02 -3.03230E+01  1.48324E+01
  1.46466E+02 -3.01230E+01  2.01361E+00
  1.46667E+02 -2.99230E+01 -3.93850E+00
  1.46867E+02 -2.97229E+01  1.30667E+01
  1.47067E+02 -2.95229E+01  1.20621E+00
  1.47267E+02 -2.93229E+01  4.60440E+00
  1.47467E+02 -2.91228E+01  8.81059E+00
  1.47667E+02 -2.89228E+01  3.39913E+00
  1.47867E+02 -2.87228E+01  2.57961E+00
  1.48067E+02 -2.85228E+01 -2.05832E+00
  1.48267E+02 -2.83227E+01 -3.91910E+00
  1.48467E+02 -2.81227E+01  3.86692E+00
  1.48667E+02 -2.79227E+01 -2.77448E+00
  1.48867E+02 -2.77226E+01 -4.47986E+00
  1.49067E+02 -2.75226E+01 -9.61901E-01
  1.49267E+02 -2.73226E+01  1.68631E+00
  1.49467E+02 -2.71226E+01 -2.30014E+00
  1.49667E+02 -2.69225E+01  1.04579E+00
  1.49867E+02 -2.67225E+01 -1.51465E+00
  1.50067E+02 -2.65225E+01 -5.51644E+00
  1.50267E+02 -2.63224E+01 -2.28094E+00
  1.50467E+02 -2.61224E+01  1.18996E-01
  1.50667E+02 -2.59224E+01 -1.58662E-01
  1.50867E+02 -2.57224E+01  4.33242E+00
  1.51067E+02 -2.55223E+01  1.04792E+01
  1.51267E+02 -2.53223E+01  1.48976E+00
  1.51467E+02 -2.51223E+01  1.07628E+01
  1.51667E+02 -2.49222E+01 -2.10049E+00
  1.51867E+02 -2.47222E+01 -3.87593E+00
  1.52067E+02 -2.45222E+01 -9.71360E+00
  1.52267E+02 -2.43222E+01  3.11719E+00
  1.52467E+02 -2.41221E+01 -1.56543E+01
  1.52667E+02 -2.39221E+01 -7.68222E+00
  1.52867E+02 -2.37221E+01 -3.53163E+00
  1.53067E+02 -2.35220E+01 -3.27856E+00
  1.53267E+02 -2.33220E+01 -2.74154E+00
  1.53467E+02 -2.31220E+01  4.62922E+00
  1.53668E+02 -2.29220E+01  1.17984E+01
  1.53868E+02 -2.27219E+01  1.41746E+00
  1.54068E+02 -2.25219E+01  2.70228E-01
  1.54268E+02 -2.23219E+01  9.56573E-02
  1.54468E+02 -2.21218E+01  3.95818E+00
  1.54668E+02 -2.19218E+01 -1.15774E+00
  1.54868E+02 -2.17218E+01 -5.34378E-01
  1.55068E+02 -2.15218E+01  1.99391E+00
  1.55268E+02 -2.13217E+01 -2.16764E+00
  1.55468E+02 -2.11217E+01 -9.36921E+00
  1.55668E+02 -2.09217E+01 -7.09875E-01
  1.55868E+02 -2.07216E+01 -1.54743E+00
  1.56068E+02 -2.05216E+01 -3.96487E+00
  1.56268E+02 -2.03216E+01 -6.75169E+00
  1.56468E+02 -2.01216E+01 -6.73639E+00
  1.56668E+02 -1.99215E+01 -1.66313E+00
  1.56868E+02 -1.97215E+01  1.11358E+01
  1.57068E+02 -1.95215E+01  7.63927E+00
  1.57268E+02 -1.93214E+01  8.15931E+00
  1.57468E+02 -1.91214E+01  1.51746E+00
  1.57668E+02 -1.89214E+01  1.62423E+00
  1.57868E+02 -1.87214E+01  3.24099E+00
  1.58068E+02 -1.85213E+01  5.71331E+00
  1.58268E+02 -1.83213E+01  3.68083E+00
  1.58468E+02 -1.81213E+01 -8.19364E+00
  1.58668E+02 -1.79212E+01 -7.83237E+00
  1.58868E+02 -1.77212E+01 -6.07557E+00
  1.59068E+02 -1.75212E+01 -1.98711E+01
  1.59268E+02 -1.73212E+01 -2.20147E+01
  1.59468E+02 -1.71211E+01 -2.06721E+00
  1.59668E+02 -1.69211E+01  1.57915E+01
  1.59868E+02 -1.67211E+01  2.11278E+01
  1.60068E+02 -1.65210E+01  1.01712E+01
  1.60268E+02 -1.63210E+01  1.58785E+01
  1.60468E+02 -1.61210E+01  8.38553E+00
  1.60669E+02 -1.59210E+01  4.13079E+00
  1.60869E+02 -1.57209E+01 -3.52641E+00
  1.61069E+02 -1.55209E+01 -2.64501E+01
  1.61269E+02 -1.53209E+01 -2.24136E+01
  1.61469E+02 -1.51208E+01 -7.75429E+00
  1.61669E+02 -1.49208E+01  5.87087E+00
  1.61869E+02 -1.47208E+01  1.88189E+00
  1.62069E+02 -1.45208E+01 -4.55225E+00
  1.62269E+02 -1.43207E+01  4.64544E+00
  1.62469E+02 -1.41207E+01  7.93505E+00
  1.62669E+02 -1.39207E+01  9.95900E+00
  1.62869E+02 -1.37207E+01  7.76381E+00
  1.63069E+02 -1.35206E+01  3.65400E+00
  1.63269E+02 -1.33206E+01  2.76587E+00
  1.63469E+02 -1.31206E+01 -2.75827E+00
  1.63669E+02 -1.29205E+01 -4.94595E+00
  1.63869E+02 -1.27205E+01 -6.34636E+00
  1.64069E+02 -1.25205E+01 -1.91034E+01
  1.64269E+02 -1.23205E+01 -7.70553E+00
  1.64469E+02 -1.21204E+01  4.81006E+00
  1.64669E+02 -1.19204E+01  7.66142E+00
  1.64869E+02 -1.17204E+01  2.77204E+01
  1.65069E+02 -1.15203E+01  2.76938E+01
  1.65269E+02 -1.13203E+01  2.07509E+01
  1.65469E+02 -1.11203E+01 -1.33306E+01
  1.65669E+02 -1.09203E+01 -3.10023E+01
  1.65869E+02 -1.07202E+01 -2.89006E+01
  1.66069E+02 -1.05202E+01 -1.66335E+01
  1.66269E+02 -1.03202E+01 -1.16373E+00
  1.66469E+02 -1.01201E+01  8.78351E+00
  1.66669E+02 -9.92011E+00  1.95809E+01
  1.66869E+02 -9.72008E+00  8.16610E+00
  1.67069E+02 -9.52005E+00 -1.80508E+00
  1.67269E+02 -9.32002E+00  3.52766E+00
  1.67469E+02 -9.11999E+00 -4.31134E+00
  1.67670E+02 -8.91997E+00 -3.62599E+00
  1.67870E+02 -8.71994E+00  2.39420E+00
  1.68070E+02 -8.51991E+00  1.12853E+01
  1.68270E+02 -8.31988E+00  1.16274E+01
  1.68470E+02 -8.11985E+00  1.01109E+01
  1.68670E+02 -7.91982E+00  8.83707E+00
  1.68870E+02 -7.71979E+00  1.17500E+01
  1.69070E+02 -7.51977E+00  1.75463E+01
  1.69270E+02 -7.31974E+00  1.33427E+01
  1.69470E+02 -7.11971E+00 -1.38696E+01
  1.69670E+02 -6.91968E+00 -2.61264E+01
  1.69870E+02 -6.71965E+00 -4.08736E+01
  1.70070E+02 -6.51962E+00 -4.03550E+01
  1.70270E+02 -6.31959E+00 -1.17846E+01
  1.70470E+02 -6.11957E+00  7.20535E+00
  1.70670E+02 -5.91954E+00  1.95614E+01
  1.70870E+02 -5.71951E+00  2.01193E+01
  1.71070E+02 -5.51948E+00  2.54186E+01
  1.71270E+02 -5.31945E+00  1.55074E+01
  1.71470E+02 -5.11942E+00 -1.19854E+00
  1.71670E+02 -4.91940E+00 -3.03509E+00
  1.71870E+02 -4.71937E+00 -5.98843E+00
  1.72070E+02 -4.51934E+00 -1.06446E+01
  1.72270E+02 -4.31931E+00 -5.48628E+00
  1.72470E+02 -4.11928E+00 -7.31983E-03
  1.72670E+02 -3.91925E+00  1.72722E+00
  1.72870E+02 -3.71922E+00  7.51441E+00
  1.73070E+02 -3.51913E+00 -2.99936E+00
  1.73270E+02 -3.31903E+00 -5.96488E+00
  1.73471E+02 -3.11893E+00  1.61758E+00
  1.73671E+02 -2.91883E+00 -8.79889E+00
  1.73871E+02 -2.71873E+00  2.70414E+00
  1.74071E+02 -2.51863E+00 -2.13674E+00
  1.74271E+02 -2.31853E+00  7.50695E-01
  1.74471E+02 -2.11843E+00  6.95364E-01
  1.74671E+02 -1.91833E+00  1.05670E-02
  1.74871E+02 -1.71823E+00  1.46707E+00
  1.75071E+02 -1.51813E+00  1.24274E+00
  1.75271E+02 -1.31803E+00  5.97519E+00
  1.75472E+02 -1.11793E+00  8.26838E+00
  1.75672E+02 -9.17834E-01  6.80480E+00
  1.75872E+02 -7.17734E-01 -7.46723E+00
  1.76072E+02 -5.17634E-01 -3.94280E-01
  1.76248E+02 -3.41634E-01  6.11117E+01
  1.76268E+02 -3.21534E-01  9.81469E+01
  1.76288E+02 -3.01434E-01  1.05336E+02
  1.76308E+02 -2.81334E-01  1.09359E+02
  1.76328E+02 -2.61234E-01  1.14951E+02
  1.76348E+02 -2.41134E-01  1.14238E+02
  1.76368E+02 -2.21034E-01  1.09156E+02
  1.76389E+02 -2.00934E-01  9.86490E+01
  1.76409E+02 -1.80834E-01  8.57624E+01
  1.76429E+02 -1.60734E-01  7.13482E+01
  1.76449E+02 -1.40634E-01  6.10513E+01
  1.76469E+02 -1.20534E-01  5.63802E+01
  1.76489E+02 -1.00434E-01  1.43136E+02
  1.76509E+02 -8.03341E-02  6.80578E+01
  1.76529E+02 -6.02341E-02  1.91675E+00
  1.76549E+02 -4.01341E-02 -8.51140E+01
  1.76569E+02 -2.00341E-02 -2.08971E+02
  1.76589E+02 -3.40826E-05 -8.44373E+02
  1.76610E+02  2.00659E-02 -3.61481E+02
  1.76630E+02  4.01659E-02 -1.16977E+02
  1.76650E+02  6.02659E-02 -6.56287E+01
  1.76670E+02  8.03659E-02 -4.12187E+01
  1.76690E+02  1.00466E-01 -2.22371E+01
  1.76710E+02  1.20566E-01 -1.00102E+01
  1.76730E+02  1.40666E-01 -8.80673E+00
  1.76750E+02  1.60766E-01 -8.22701E+00
  1.76770E+02  1.80866E-01 -8.13086E+00
  1.76790E+02  2.00966E-01 -8.55034E+00
  1.76811E+02  2.21066E-01 -9.75645E+00
  1.76831E+02  2.41166E-01 -1.00395E+01
  1.76851E+02  2.61266E-01 -9.20110E+00
  1.76871E+02  2.81366E-01 -8.06530E+00
  1.76891E+02  3.01466E-01 -6.87518E+00
  1.76911E+02  3.21566E-01 -6.04571E+00
  1.76931E+02  3.41666E-01 -5.38389E+00
  1.76951E+02  3.61766E-01 -5.19580E+00
  1.76971E+02  3.81866E-01 -5.40010E+00
  1.76991E+02  4.01966E-01 -5.89567E+00
  1.77012E+02  4.22066E-01 -6.46609E+00
  1.77032E+02  4.42166E-01 -6.83261E+00
  1.77052E+02  4.62266E-01 -7.05725E+00
  1.77072E+02  4.82366E-01 -7.05806E+00
  1.77092E+02  5.02466E-01 -6.84903E+00
  1.77112E+02  5.22566E-01 -6.47758E+00
  1.77132E+02  5.42666E-01 -6.06143E+00
  1.77152E+02  5.62766E-01 -5.63712E+00
  1.77172E+02  5.82866E-01 -5.17315E+00
  1.77192E+02  6.02966E-01 -4.78940E+00
  1.77213E+02  6.23066E-01 -4.48893E+00
  1.77233E+02  6.43166E-01 -4.19434E+00
  1.77253E+02  6.63266E-01 -3.94608E+00
  1.77273E+02  6.83366E-01 -3.71355E+00
  1.77293E+02  7.03466E-01 -3.43950E+00
  1.77313E+02  7.23566E-01 -3.18217E+00
  1.77333E+02  7.43666E-01 -2.93685E+00
  1.77353E+02  7.63766E-01 -2.68143E+00
  1.77373E+02  7.83866E-01 -2.43876E+00
  1.77393E+02  8.03966E-01 -2.24244E+00
  1.77414E+02  8.24066E-01 -2.08012E+00
  1.77434E+02  8.44166E-01 -1.96525E+00
  1.77454E+02  8.64266E-01 -1.87859E+00
  1.77474E+02  8.84366E-01 -1.78863E+00
  1.77494E+02  9.04466E-01 -1.70769E+00
  1.77514E+02  9.24566E-01 -1.65007E+00
  1.77534E+02  9.44666E-01 -1.67131E+00
  1.77554E+02  9.64766E-01 -1.71133E+00
  1.77574E+02  9.84866E-01 -1.91282E+00
  1.77594E+02  1.00497E+00 -2.17052E+00
  1.77615E+02  1.02507E+00 -2.49995E+00
  1.77635E+02  1.04517E+00 -2.84184E+00
  1.77655E+02  1.06527E+00 -3.10661E+00
  1.77675E+02  1.08537E+00 -3.30444E+00
  1.77695E+02  1.10547E+00 -3.41828E+00
  1.77715E+02  1.12557E+00 -3.32645E+00
  1.77735E+02  1.14567E+00 -2.99751E+00
  1.77755E+02  1.16577E+00 -2.50984E+00
  1.77775E+02  1.18587E+00 -2.00006E+00
  1.77795E+02  1.20597E+00 -1.57033E+00
  1.77816E+02  1.22607E+00 -1.23154E+00
  1.77836E+02  1.24617E+00 -1.00641E+00
  1.77856E+02  1.26627E+00 -9.04075E-01
  1.77876E+02  1.28637E+00 -8.95462E-01
  1.77896E+02  1.30647E+00 -9.27822E-01
  1.77916E+02  1.32657E+00 -1.04692E+00
  1.77936E+02  1.34667E+00 -1.26145E+00
  1.77956E+02  1.36677E+00 -1.32528E+00
  1.77976E+02  1.38687E+00 -1.23522E+00
  1.77996E+02  1.40697E+00 -1.66481E+00
  1.78016E+02  1.42697E+00 -2.50106E+00
  1.78037E+02  1.44707E+00 -2.64513E+00
  1.78057E+02  1.46717E+00  1.13875E-01
  1.78077E+02  1.48727E+00  1.23625E-01
  1.78097E+02  1.50737E+00  1.36393E-01
  1.78117E+02  1.52747E+00  1.29106E-01
  1.78137E+02  1.54757E+00  1.08611E-01
  1.78157E+02  1.56767E+00  6.32821E-02
  1.78177E+02  1.58777E+00  2.62965E-03
  1.78197E+02  1.60787E+00 -6.37100E-02
  1.78217E+02  1.62797E+00 -1.22530E-01
  1.78238E+02  1.64807E+00 -1.65123E-01
  1.78258E+02  1.66817E+00 -1.91605E-01
  1.78278E+02  1.68827E+00 -1.96030E-01
  1.78298E+02  1.70837E+00 -1.82621E-01
  1.78318E+02  1.72847E+00 -1.54853E-01
  1.78338E+02  1.74857E+00 -1.23695E-01
  1.78358E+02  1.76867E+00 -9.26455E-02
  1.78378E+02  1.78877E+00 -6.24163E-02
  1.78398E+02  1.80887E+00 -3.65536E-02
  1.78418E+02  1.82897E+00 -1.77035E-02
  1.78439E+02  1.84907E+00 -4.27955E-03
  1.78459E+02  1.86917E+00  6.03501E-03
  1.78479E+02  1.88927E+00  1.13990E-02
  1.78499E+02  1.90937E+00  1.54798E-02
  1.78519E+02  1.92947E+00  2.03230E-02
  1.78539E+02  1.94957E+00  2.15253E-02
  1.78559E+02  1.96967E+00  2.43089E-02
  1.78579E+02  1.98977E+00  3.11317E-02
  1.78599E+02  2.00987E+00  3.59909E-02
  1.78619E+02  2.02997E+00  4.36759E-02
  1.78640E+02  2.05007E+00  5.45916E-02
  1.78660E+02  2.07017E+00  6.41022E-02
  1.78680E+02  2.09027E+00  7.31565E-02
  1.78700E+02  2.11037E+00  7.96895E-02
  1.78720E+02  2.13047E+00  8.77837E-02
  1.78740E+02  2.15057E+00  9.82081E-02
  1.78760E+02  2.17067E+00  1.10799E-01
  1.78780E+02  2.19077E+00  1.20531E-01
  1.78800E+02  2.21087E+00  1.31184E-01
  1.78820E+02  2.23097E+00  1.39271E-01
  1.78841E+02  2.25107E+00  1.45919E-01
  1.78861E+02  2.27117E+00  1.48282E-01
  1.78881E+02  2.29127E+00  1.47523E-01
  1.78901E+02  2.31137E+00  1.44920E-01
  1.78921E+02  2.33147E+00  1.34533E-01
  1.78941E+02  2.35157E+00  1.19386E-01
  1.78961E+02  2.37167E+00  9.87695E-02
  1.78981E+02  2.39177E+00  8.37952E-02
  1.79001E+02  2.41187E+00  6.83242E-02
  1.79021E+02  2.43197E+00  6.06630E-02
  1.79042E+02  2.45207E+00  5.91454E-02
  1.79062E+02  2.47217E+00  6.43007E-02
  1.79082E+02  2.49227E+00  7.63015E-02
  1.79102E+02  2.51237E+00  8.79288E-02
  1.79122E+02  2.53247E+00  9.92598E-02
